%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1542252832114474805,24,2495127000,/ndt_map,5.05909538269,-4.66996479034,-0.195879206061,0.0103588274355,0.0285657891683,-0.529355406176,0.847855843281
1542252832433815581,25,2598751000,/ndt_map,5.25181245804,-5.17999219894,-0.220286875963,0.0104455094472,0.0268538830815,-0.545013010703,0.837932332208
1542252832574387570,26,2702272000,/ndt_map,5.44822883606,-5.68990707397,-0.24217556417,0.0108251554073,0.0259064570258,-0.559718807802,0.828206823013
1542252832752845903,27,2805874000,/ndt_map,5.65005540848,-6.21334457397,-0.267652988434,0.0107665600287,0.0241448674868,-0.571900073966,0.81989719232
1542252833246576957,28,2909374000,/ndt_map,5.82736587524,-6.80451536179,-0.307808488607,0.0106650819161,0.0223965413544,-0.578666593974,0.815186872136
1542252833377206250,29,3012875000,/ndt_map,6.00713348389,-7.39637374878,-0.342723757029,0.0110912771263,0.0221417898342,-0.585118641292,0.810569482511
1542252833603864497,30,3116499000,/ndt_map,6.19737529755,-8.01533603668,-0.364320129156,0.012011107052,0.0222051340143,-0.590282727853,0.806801680588
1542252833848217674,31,3220123000,/ndt_map,6.39868688583,-8.65683460236,-0.397164523602,0.012267501706,0.0233379481127,-0.594579542603,0.803604392386
1542252834084355903,32,3323750000,/ndt_map,6.60588169098,-9.32209300995,-0.433239817619,0.0123693937842,0.0245993976791,-0.598671716129,0.800521129136
1542252834323800802,33,3427370000,/ndt_map,6.80604362488,-10.0209321976,-0.470379441977,0.0127453644395,0.0255930799624,-0.602931939142,0.797280119783
1542252834508617269,34,3531000000,/ndt_map,6.99875068665,-10.7314653397,-0.502788960934,0.0131295692093,0.0264660161823,-0.607071966692,0.794097482285
1542252834739737351,35,3634758000,/ndt_map,7.18320989609,-11.4669380188,-0.540877640247,0.0136667870317,0.027332387023,-0.611244232687,0.790851835083
1542252834977059088,36,3738395000,/ndt_map,7.35890293121,-12.2434501648,-0.577648043633,0.0138692424974,0.0281361636922,-0.615416508324,0.787577641251
1542252835147101599,37,3842137000,/ndt_map,7.55063056946,-13.0121335983,-0.612528920174,0.0143414363078,0.0290922145803,-0.619462674019,0.784355770878
1542252835287687008,38,3945774000,/ndt_map,7.7458114624,-13.7746944427,-0.64785194397,0.014498516811,0.0298295833272,-0.623603968158,0.78103655045
1542252835647254177,39,4049501000,/ndt_map,7.91740465164,-14.5705718994,-0.712513685226,0.0164710158365,0.0329046126219,-0.628981352084,0.776549088863
1542252835807972618,40,4153249000,/ndt_map,8.08889293671,-15.3670892715,-0.764733970165,0.0169554724807,0.0339283980705,-0.63405999115,0.772353098464
1542252836028548814,41,4257001000,/ndt_map,8.2247133255,-16.1716842651,-0.804813861847,0.0172549433786,0.0345055153224,-0.639499823774,0.767822631933
1542252836189176198,42,4360750000,/ndt_map,8.36066627502,-16.9591693878,-0.851165235043,0.0166863290555,0.0345786054792,-0.644903177053,0.76329926818
1542252836287682530,43,4464540000,/ndt_map,8.4952173233,-17.747505188,-0.896612286568,0.016665121487,0.0344110889889,-0.650468939507,0.758569923875
1542252836665968809,44,4568398000,/ndt_map,8.5898809433,-18.5815219879,-0.94408416748,0.0147976143382,0.0347090254243,-0.658707958006,0.751452023878
1542252836810317562,45,4672273000,/ndt_map,8.68796443939,-19.4055995941,-0.991158604622,0.0138164580201,0.0351950498656,-0.667530844303,0.743621560034
1542252837024089914,46,4776127000,/ndt_map,8.77195072174,-20.246088028,-1.04101228714,0.0118425097435,0.0363669505222,-0.678454773269,0.733645893921
1542252837280816847,47,4880124000,/ndt_map,8.80619239807,-21.0946102142,-1.09080719948,0.0107793692771,0.0369605046726,-0.691279853308,0.721560710371
1542252837455541563,48,4984148000,/ndt_map,8.8219203949,-21.9264698029,-1.13564431667,0.0104187520709,0.036734197047,-0.703944547166,0.709227821872
1542252837692588385,49,5088125000,/ndt_map,8.78396892548,-22.7663211823,-1.17569184303,0.0096523985255,0.0365181587478,-0.716149342741,0.696924234544
1542252837843028407,50,5192022000,/ndt_map,8.73736858368,-23.5927715302,-1.21289527416,0.00883023753962,0.036243899491,-0.727859354669,0.684711031661
1542252838100580007,51,5295876000,/ndt_map,8.65740871429,-24.4276103973,-1.26294136047,0.00669722899083,0.0355409870323,-0.738671820619,0.673094304263
1542252838396384128,52,5399752000,/ndt_map,8.55732440948,-25.2887134552,-1.29688704014,0.00600531331166,0.0329078467433,-0.749535975496,0.661117838094
1542252838601778188,53,5503627000,/ndt_map,8.43058300018,-26.1025047302,-1.31472122669,0.00592650125507,0.0299174662415,-0.760100828277,0.649089032055
1542252838785958586,54,5607400000,/ndt_map,8.26899719238,-26.9079341888,-1.33716154099,0.00594667055319,0.0261824223778,-0.770367131157,0.63703503096
1542252839084527380,55,5711250000,/ndt_map,8.06686019897,-27.7506561279,-1.36763048172,0.00621092630142,0.0214675449832,-0.779597757567,0.625881687777
1542252839280421048,56,5815002000,/ndt_map,7.84605264664,-28.5513687134,-1.38444006443,0.00718265505426,0.0174798884872,-0.788613867477,0.614598299642
1542252839491138397,57,5918751000,/ndt_map,7.59231472015,-29.3549556732,-1.38931870461,0.00611855389064,0.0127407454246,-0.797339795884,0.603365147914
1542252839677342401,58,6022375000,/ndt_map,7.32780599594,-30.1292915344,-1.38437640667,0.00313732489292,0.00856059464647,-0.805417106129,0.592638305143
1542252839852684475,59,6126131000,/ndt_map,7.06467962265,-30.8914318085,-1.38203775883,-0.00104040225774,0.00442945900788,-0.81320252904,0.581963003881
1542252840185663309,60,6229772000,/ndt_map,6.78646183014,-31.6589717865,-1.37484776974,-0.0111212577552,-0.00282429077943,-0.820836699793,0.571047727032
1542252840443802879,61,6333503000,/ndt_map,6.47565412521,-32.4355392456,-1.34970450401,-0.0152017377313,-0.00727229512388,-0.828141064524,0.560266404647
1542252840604710153,62,6437128000,/ndt_map,6.15681934357,-33.2104415894,-1.31330060959,-0.015928560446,-0.00918778010125,-0.835321764784,0.54945368429
1542252840833352548,63,6540879000,/ndt_map,5.81100702286,-33.9631271362,-1.27174472809,-0.0147795330111,-0.0100121362418,-0.842037433143,0.539123669899
1542252841027738284,64,6644504000,/ndt_map,5.44343328476,-34.7049064636,-1.23848867416,-0.0117952485802,-0.010051722315,-0.848163612088,0.529507598596
1542252841263852639,65,6748254000,/ndt_map,5.04261064529,-35.4359664917,-1.20744025707,-0.00788932104345,-0.0116075657723,-0.853500164179,0.520903588961
1542252841435581127,66,6851878000,/ndt_map,4.66141366959,-36.1624298096,-1.16719901562,-0.00644133279178,-0.0127027962339,-0.857905669202,0.513609791764
1542252841579193667,67,6955504000,/ndt_map,4.2832698822,-36.8801574707,-1.12187540531,-0.00665088234863,-0.0138891577403,-0.861599075238,0.507355734
1542252841767300080,68,7059004000,/ndt_map,3.90073800087,-37.5850105286,-1.08819675446,-0.00708254467226,-0.0153884722813,-0.864329209067,0.502641058014
1542252841966260461,69,7162753000,/ndt_map,3.50453710556,-38.2641563416,-1.04188323021,0.00974642539005,0.0133013050179,0.86698244437,-0.498065775076
1542252842167246989,70,7266377000,/ndt_map,3.07498502731,-38.9505500793,-1.02420389652,0.0102027445271,0.0123414823634,0.870066691602,-0.49267382098
1542252842304651102,71,7370129000,/ndt_map,2.65272283554,-39.6332130432,-0.989619731903,0.0100072322863,0.0130326554164,0.872765813727,-0.487862519434
1542252842438251960,72,7473752000,/ndt_map,2.22877645493,-40.313205719,-0.94694519043,0.0098803607889,0.0143751632148,0.875026029813,-0.483761463002
1542252842636039984,73,7577401000,/ndt_map,1.79693770409,-41.0123062134,-0.916502296925,0.0107999186437,0.0160347131387,0.876219606226,-0.481524126688
1542252842853717583,74,7681002000,/ndt_map,1.36168992519,-41.7304611206,-0.878875374794,0.011935735544,0.0162951208377,0.876304403513,-0.481334199733
1542252843086505331,75,7784654000,/ndt_map,0.899266600609,-42.4601898193,-0.8462241292,0.0109978595063,0.0173451723285,0.875148309332,-0.483418628094
1542252843219631661,76,7888275000,/ndt_map,0.435250133276,-43.1988754272,-0.809252202511,0.0111204013715,0.0167455311238,0.873597221238,-0.486234333857
1542252843416701746,77,7991881000,/ndt_map,-0.0170649774373,-43.9652633667,-0.771534204483,0.0114867492351,0.0156147709295,0.871425103771,-0.490145383883
1542252843577148668,78,8095632000,/ndt_map,-0.48068651557,-44.7422409058,-0.731663882732,0.0119551767461,0.0149381440869,0.869242098596,-0.494016272024
1542252843786996389,79,8199389000,/ndt_map,-0.950317919254,-45.5466804504,-0.69253051281,0.0125344930565,0.0137834735358,0.867331750574,-0.497381710366
1542252843924490638,80,8303129000,/ndt_map,-1.41384279728,-46.3597755432,-0.659053623676,-0.0130068829113,-0.0126610278166,-0.865782342754,0.500091447514
1542252844134169670,81,8407006000,/ndt_map,-1.8845102787,-47.1959533691,-0.619421422482,-0.014250290776,-0.0098845710154,-0.865382629354,0.500811477142
1542252844324041440,82,8510754000,/ndt_map,-2.36138677597,-48.0448951721,-0.577320814133,-0.0144688325799,-0.00842348602249,-0.865455978488,0.500705154696
1542252844443427499,83,8614627000,/ndt_map,-2.83980798721,-48.897644043,-0.539552152157,-0.0144882821936,-0.00782951750325,-0.865705962016,0.500281947333
1542252844618216147,84,8718382000,/ndt_map,-3.32814407349,-49.7712097168,-0.498577296734,0.0142448189856,0.00736396070936,0.866090690928,-0.499629622856
1542252844714076692,85,8822132000,/ndt_map,-3.81751966476,-50.6470985413,-0.458284527063,0.0141436139799,0.00721062718767,0.86636856004,-0.499152767815
1542252844934410662,86,8925883000,/ndt_map,-4.3350520134,-51.5346221924,-0.41876450181,0.0134768163449,0.00695952593142,0.866231012811,-0.499413391159
1542252845072265599,87,9029628000,/ndt_map,-4.86081647873,-52.429107666,-0.372891843319,0.0134144359189,0.00669002224706,0.866180092522,-0.499507107834
1542252845268759825,88,9133504000,/ndt_map,-5.36537075043,-53.3333816528,-0.332321196795,0.0135171423335,0.00573584958122,0.866297084305,-0.499313274723
1542252845394728438,89,9237278000,/ndt_map,-5.87436103821,-54.2391738892,-0.287474215031,0.0134342005334,0.00547155009046,0.866359702219,-0.499209814458
1542252845491077886,90,9341006000,/ndt_map,-6.38169431686,-55.1439170837,-0.244524732232,0.0134714276817,0.00521795757409,0.866355144277,-0.49921945836
1542252845583216418,91,9444755000,/ndt_map,-6.88805246353,-56.0478782654,-0.200254335999,0.0133483274507,0.0049126904984,0.866226101542,-0.499449715756
1542252845796877811,92,9548508000,/ndt_map,-7.39704847336,-56.9258422852,-0.157136172056,-0.0115999448619,-0.00389681301813,-0.865392017772,0.500946051429
1542252845926144178,93,9652155000,/ndt_map,-7.91488409042,-57.8007888794,-0.116948261857,-0.0108389430209,-0.00375496021775,-0.864509494273,0.502485475378
1542252846069274929,94,9755883000,/ndt_map,-8.42934036255,-58.6938438416,-0.07638130337,-0.0104039707707,-0.00352714386528,-0.863755868654,0.503790768247
1542252846205558768,95,9859629000,/ndt_map,-8.93914985657,-59.5950431824,-0.0383584164083,-0.0101835465918,-0.00373594214837,-0.863098894783,0.504918456895
1542252846337746116,96,9963509000,/ndt_map,-9.44053840637,-60.4904594421,-0.000406590639614,-0.0103018582882,-0.00384556651983,-0.862680290247,0.505630146656
1542252846434516531,97,10067270000,/ndt_map,-9.94066429138,-61.3863792419,0.037128854543,-0.0106033640204,-0.00394635818545,-0.862415303201,0.506074955195
1542252846644615016,98,10171129000,/ndt_map,-10.4188966751,-62.2708129883,0.0795142650604,-0.012708729788,-0.00409824459547,-0.863512007245,0.504151543346
1542252846775331233,99,10275010000,/ndt_map,-10.89889431,-63.149105072,0.118945896626,-0.0131846698127,-0.00405250340029,-0.864813672571,0.501903390461
1542252846956535984,100,10378880000,/ndt_map,-11.4049940109,-64.0323181152,0.162660360336,0.0133549591518,0.00350450186931,0.866524769594,-0.498943080314
1542252847108626598,101,10482760000,/ndt_map,-11.9208021164,-64.9043045044,0.211933299899,0.0115495285533,0.00365640760844,0.868154630835,-0.496145929132
1542252847243060370,102,10586510000,/ndt_map,-12.4336147308,-65.7779693604,0.252774327993,0.0111359860907,0.00262381045955,0.869712649923,-0.493425766161
1542252847485304666,103,10690390000,/ndt_map,-12.9364814758,-66.6167221069,0.288841068745,0.0114007237838,0.00304067156456,0.871160727009,-0.490856114614
1542252847637585324,104,10794129000,/ndt_map,-13.4367189407,-67.4384078979,0.322789609432,0.0121765046427,0.00376317660738,0.87264501894,-0.488188682112
1542252847821177934,105,10898009000,/ndt_map,-13.9515581131,-68.2856903076,0.363330245018,0.0132149533367,0.00343393397524,0.874011477596,-0.485713423253
1542252847985475831,106,11001749000,/ndt_map,-14.4545640945,-69.1144638062,0.406803160906,0.0139949499559,0.00326302115352,0.875157835894,-0.48362412389
1542252848119608587,107,11105389000,/ndt_map,-14.9633769989,-69.9404830933,0.450176358223,0.0139242911388,0.00329837781451,0.876198203669,-0.481738471433
1542252848322153577,108,11209130000,/ndt_map,-15.4980096817,-70.7729034424,0.499757707119,0.0106689467179,0.00207214465872,0.876853486924,-0.480634809325
1542252848429918865,109,11312889000,/ndt_map,-16.0294208527,-71.6048431396,0.548659801483,0.00956497060618,0.00132003243468,0.877480269873,-0.479515527904
1542252848722106022,110,11416629000,/ndt_map,-16.5598468781,-72.4267883301,0.565151870251,0.00486256426493,-0.00115677662702,0.877929500796,-0.478763856112
1542252848890203500,111,11520390000,/ndt_map,-17.0642871857,-73.2289962769,0.58545845747,0.00610098342116,2.03896751922e-05,0.878295940852,-0.478078456162
1542252849032629067,112,11624010000,/ndt_map,-17.571554184,-74.0150222778,0.616115868092,0.00793282254154,0.00116072718475,0.878705277248,-0.477297352002
1542252849242959101,113,11727800000,/ndt_map,-18.1002311707,-74.8198318481,0.63814085722,0.0079915200409,0.00480144224131,0.878816922205,-0.477068021535
1542252849385436582,114,11831509000,/ndt_map,-18.6293506622,-75.6089401245,0.67184895277,0.00720457590653,0.00576429173321,0.878823085665,-0.477058537704
1542252849486473240,115,11935259000,/ndt_map,-19.1543388367,-76.4019393921,0.708837687969,0.0065251166655,0.00569450274552,0.878730688575,-0.477239323999
1542252849664645727,116,12038930000,/ndt_map,-19.6719741821,-77.2180175781,0.733889877796,0.00481530639838,0.00391920753113,0.878486770556,-0.477726311112
1542252849802120695,117,12142640000,/ndt_map,-20.1861457825,-78.0202865601,0.766374468803,0.00354292440242,0.00225041821617,0.878216332814,-0.478245180609
1542252849962722286,118,12246380000,/ndt_map,-20.6818408966,-78.8187332153,0.769729435444,0.00279273818301,-0.0021894534489,0.877988251121,-0.478669074519
1542252850092092941,119,12350149000,/ndt_map,-21.170217514,-79.6148834229,0.777990102768,0.00395792759492,-0.00583573981338,0.877612811007,-0.479318295178
1542252850213739384,120,12453879000,/ndt_map,-21.6710414886,-80.4095458984,0.79942035675,0.00320516633324,-0.00573941152279,0.877097366467,-0.480267600194
1542252850320043498,121,12557629000,/ndt_map,-22.1788978577,-81.2031707764,0.827809631824,0.00247632795494,-0.00428045036897,0.876327155304,-0.481691049233
1542252850470348977,122,12661390000,/ndt_map,-22.6684741974,-81.9890823364,0.840464055538,0.00299864094357,-0.00236624466646,0.874950467138,-0.484197369944
1542252850587802797,123,12765050000,/ndt_map,-23.1537418365,-82.7783813477,0.858994543552,0.00209284017292,-0.0010048413206,0.873059633234,-0.487607909246
1542252850759887043,124,12868760000,/ndt_map,-23.6559200287,-83.5595245361,0.886588811874,-0.000597817228534,0.00217580646179,0.870350233866,-0.49242803885
1542252850888962419,125,12972400000,/ndt_map,-24.1274223328,-84.3525466919,0.889936447144,-0.000697710092181,0.00252245416009,0.867449540421,-0.497518299271
1542252851016465478,126,13076169000,/ndt_map,-24.5849494934,-85.1697235107,0.899767518044,9.50202667764e-05,-0.000846289880948,-0.864293587046,0.502987023206
1542252851152080613,127,13179930000,/ndt_map,-25.013261795,-85.9676208496,0.923913061619,0.00163939261082,-0.000287271017248,-0.860981291116,0.508633910262
1542252851254744017,128,13283680000,/ndt_map,-25.4429340363,-86.7608947754,0.938476443291,0.00223365873664,0.000226031736256,-0.857660585991,0.514211277173
1542252851375234235,129,13387430000,/ndt_map,-25.8695087433,-87.5789489746,0.94359177351,0.00279321201716,0.000841540369045,-0.854202221159,0.519932713671
1542252851499558374,130,13491130000,/ndt_map,-26.283788681,-88.402633667,0.955638051033,0.00324658059424,0.000165348681007,-0.850715081624,0.525617082709
1542252851598259082,131,13594889000,/ndt_map,-26.6856861115,-89.2273330688,0.973170220852,0.00223682469654,-0.000680027746722,-0.847119378443,0.531397483493
1542252851771125451,132,13698760000,/ndt_map,-27.0727138519,-90.0808792114,0.978480398655,-0.00150386282626,-0.00485786034705,-0.843595841028,0.536954580022
1542252851883450935,133,13802490000,/ndt_map,-27.4474582672,-90.9245452881,0.990955591202,-0.00308526668479,-0.00637503761975,-0.839878840008,0.54272776683
1542252851979494088,134,13906259000,/ndt_map,-27.8135299683,-91.763381958,1.00779914856,-0.0030247482685,-0.00529440745204,-0.836283361231,0.54826357847
1542252852109026811,135,14010030000,/ndt_map,-28.1685161591,-92.6094512939,1.04757249355,-0.00192167714525,-0.0036556276768,-0.832791273567,0.553571646527
1542252852227055324,136,14113799000,/ndt_map,-28.5089302063,-93.4423370361,1.06136536598,-0.00234714654653,-0.00334812080522,-0.829628874838,0.558300314705
1542252852364744328,137,14217639000,/ndt_map,-28.8312072754,-94.2932281494,1.07750785351,-0.00563864912481,-0.00405478064141,-0.827276355516,0.561752259445
1542252852471531747,138,14321529000,/ndt_map,-29.146736145,-95.1455841064,1.09307336807,-0.00894585322512,-0.0046212325705,-0.825532960673,0.56426410084
1542252852570674618,139,14425390000,/ndt_map,-29.4599819183,-96.0038528442,1.11446785927,-0.011045499357,-0.00502779121835,-0.824288332195,0.566040216758
1542252852696508419,140,14529260000,/ndt_map,-29.778263092,-96.8376235962,1.15970981121,-0.0134117210296,-0.00300784399878,-0.823643800339,0.566940903718
1542252852794550219,141,14633119000,/ndt_map,-30.0874385834,-97.6866378784,1.19658613205,-0.0137991310642,-0.00246745814534,-0.822344171345,0.568817694534
1542252852886772342,142,14736910000,/ndt_map,-30.3895740509,-98.5325393677,1.2394939661,-0.0135053028735,-0.00108078899773,-0.820663418268,0.571251318573
1542252852970990508,143,14840759000,/ndt_map,-30.6934356689,-99.3778152466,1.28375887871,-0.0131922842981,-0.000695117444755,-0.818905741142,0.573775970603
1542252853070981566,144,14944509000,/ndt_map,-30.9958705902,-100.224571228,1.32846403122,-0.0128245452703,-0.000215319591787,-0.817107699399,0.576342360279
1542252853227129345,145,15048260000,/ndt_map,-31.2743167877,-101.065391541,1.33636987209,-0.0120799995076,0.0032059662218,-0.815327753497,0.578864764839
1542252853332555138,146,15152010000,/ndt_map,-31.5416584015,-101.913841248,1.34089255333,-0.0148196532101,0.00467056498278,-0.813331000462,0.581593733076
1542252853436997819,147,15255760000,/ndt_map,-31.8207836151,-102.765220642,1.3815536499,-0.0161205411696,0.00404802295687,-0.811247778279,0.584466250583
1542252853534243416,148,15359529000,/ndt_map,-32.1028747559,-103.618049622,1.41140162945,-0.0167947243755,0.00233510058579,-0.809077361651,0.587457560721
1542252853624189944,149,15463279000,/ndt_map,-32.3758163452,-104.473312378,1.43849623203,-0.0169405944133,0.00338276453668,-0.806979209561,0.590327127971
1542252853737476365,150,15567140000,/ndt_map,-32.6360321045,-105.352684021,1.46358454227,-0.0155879799287,0.00503114808544,-0.804802538983,0.593316559945
1542252853853653734,151,15670890000,/ndt_map,-32.8897628784,-106.207015991,1.50142264366,-0.0141516408751,0.00654080943232,-0.802688382597,0.596194880395
1542252853964490230,152,15774639000,/ndt_map,-33.1405792236,-107.069129944,1.5314258337,-0.0158704897737,0.00633053296682,-0.800606088947,0.598947339717
1542252854037490282,153,15878389000,/ndt_map,-33.3893356323,-107.931610107,1.56216371059,-0.016361912954,0.00600508287892,-0.798550674582,0.601675165451
1542252854146722605,154,15982160000,/ndt_map,-33.6264076233,-108.80557251,1.57875299454,-0.0178116699357,0.00539863599862,-0.796364520569,0.604530518138
1542252854243450135,155,16086050000,/ndt_map,-33.8593292236,-109.673530579,1.61474835873,-0.0176125374067,0.00605445436686,-0.794179682559,0.607397563485
1542252854334887682,156,16189759000,/ndt_map,-34.0837669373,-110.536315918,1.64596951008,-0.0164785989531,0.005400616885,-0.791761860004,0.610583714395
1542252854416213564,157,16293510000,/ndt_map,-34.3061180115,-111.40032196,1.67477834225,-0.0153653166014,0.00409386730373,-0.789323190614,0.613771934778
1542252854504952414,158,16397259000,/ndt_map,-34.5281181335,-112.272384644,1.70293009281,-0.0143965084949,0.00294371557851,-0.787104849338,0.61664415236
1542252854627125356,159,16501030000,/ndt_map,-34.7184143066,-113.138267517,1.72584819794,-0.0161115022261,0.00476486417841,-0.784954484497,0.619325568077
1542252854716504521,160,16604759000,/ndt_map,-34.9144172668,-114.005477905,1.75658547878,-0.0168780713654,0.00657176340835,-0.782965659845,0.621801153428
1542252854809190315,161,16708639000,/ndt_map,-35.1167488098,-114.879470825,1.78167521954,-0.0160748020165,0.00603938810923,-0.78137966366,0.62381965223
1542252854898678831,162,16812390000,/ndt_map,-35.3086853027,-115.746963501,1.8132622242,-0.0154999289056,0.00578748173565,-0.780019706733,0.625536146276
1542252854986622320,163,16916160000,/ndt_map,-35.4931259155,-116.625915527,1.83725333214,-0.015509118497,0.00480778392487,-0.778599548653,0.6273110399
1542252855080285037,164,17020009000,/ndt_map,-35.6745185852,-117.499191284,1.86167895794,-0.0142687047334,0.00418884792878,-0.776958863382,0.629375694236
1542252855204258483,165,17123760000,/ndt_map,-35.8698272705,-118.373031616,1.89104175568,-0.0107384707378,0.00233650283258,-0.775170675303,0.631656264475
1542252855296250622,166,17227519000,/ndt_map,-36.0566596985,-119.251083374,1.9208830595,-0.00915996974813,0.00171882619845,-0.773528837708,0.633692553304
1542252855399822596,167,17331410000,/ndt_map,-36.2177085876,-120.119674683,1.94150483608,-0.00952039109616,0.00139068094069,-0.772149530387,0.635367990933
1542252855490838699,168,17435140000,/ndt_map,-36.3758888245,-120.978149414,1.95669448376,-0.0104720679586,0.000760873756978,-0.77091446656,0.63685217729
1542252855585815895,169,17539040000,/ndt_map,-36.5359916687,-121.844932556,1.9805252552,-0.0104145542365,0.000668039213683,-0.770129908261,0.637801758789
1542252855672778367,170,17642890000,/ndt_map,-36.6975212097,-122.710426331,2.00561785698,-0.0104012687883,0.000968540780022,-0.769538737902,0.638514700632
1542252855786829322,171,17746639000,/ndt_map,-36.8600273132,-123.585174561,2.03257417679,-0.00941781523207,0.00103895645892,-0.769412556521,0.638681892876
1542252855915055493,172,17850539000,/ndt_map,-37.0043106079,-124.452667236,2.06768965721,-0.00852489593609,0.00188394325407,-0.769214517413,0.638931000198
1542252855990319063,173,17954270000,/ndt_map,-37.1487197876,-125.31817627,2.10473179817,-0.0082909429441,0.0022212181742,-0.769014957169,0.639173168053
1542252856102260055,174,18058140000,/ndt_map,-37.3207626343,-126.177375793,2.10731720924,-0.00831365643953,0.00439842689224,-0.768724475676,0.639510918897
1542252856191843155,175,18161889000,/ndt_map,-37.478767395,-127.024040222,2.12697196007,-0.00975022790203,0.00340526904345,-0.768635225598,0.639603961243
1542252856282543690,176,18265769000,/ndt_map,-37.6275520325,-127.873847961,2.14144277573,-0.00993925407782,0.00383073766155,-0.768647535628,0.639583811516
1542252856380578031,177,18369579000,/ndt_map,-37.7731132507,-128.728210449,2.16541314125,-0.0103889033001,0.00485438374501,-0.768585798057,0.639643950119
1542252856481793870,178,18473379000,/ndt_map,-37.9277076721,-129.575942993,2.18874502182,-0.00926045733687,0.00390401573936,-0.768390568226,0.63990232656
1542252856573720692,179,18577159000,/ndt_map,-38.0840301514,-130.419586182,2.21630692482,-0.0103456604335,0.00386752525579,-0.768085615116,0.64025191457
1542252856702873099,180,18680990000,/ndt_map,-38.2271499634,-131.253387451,2.22572135925,-0.0145389323019,0.00601850094158,-0.767943625647,0.640324132329
